"","userid","artistid","prediction"
"1310",1678,"51","0.198466921423611"
"1316",1685,"51","0.198466921423611"
"1317",1686,"51","0.496167303559027"
"1319",1690,"51","0.396933842847221"
"1320",1691,"51","0.393322869083864"
"1321",1692,"51","0.676540514274995"
"1322",1693,"51","0.0992334607118053"
"1324",1695,"51","0.154286072658172"
"1325",1696,"51","0.0980031824783904"
"1331",1707,"51","0.216842107316118"
"1332",1708,"51","1.22234396913535"
"1333",1709,"51","0.359616416431601"
"1335",1712,"51","0.562941010649632"
"1337",1717,"51","0.396933842847221"
"1339",1720,"51","0.599360694052668"
"1340",1722,"51","0.595400764270832"
"1341",1724,"51","0.458849877143406"
"1343",1726,"51","0.297700382135416"
"1344",1728,"51","1.17682939558266"
"1345",1729,"51","0.239744277621067"
"1346",1730,"51","0.297700382135416"
"1347",1733,"51","0.147004773717586"
"1349",1736,"51","0.396933842847221"
"1352",1742,"51","0.694634224982637"
"1354",1744,"51","0.119518398212846"
"1356",1746,"51","2.14910949637375"
"1357",1748,"51","0.0980031824783904"
"1358",1749,"51","0.245007956195976"
"1359",1752,"51","0.239744277621067"
"1360",1753,"51","0.595400764270832"
"1361",1754,"51","0.196006364956781"
"1364",1760,"51","0.50558797617638"
"1365",1761,"51","0.119518398212846"
"1366",1762,"51","0.694634224982637"
"1368",1766,"51","0.297700382135416"
"1372",1771,"51","0.396933842847221"
"1373",1772,"51","0.237677849675455"
"1376",1775,"51","0.566522705268655"
"1377",1776,"51","0.297700382135416"
"1378",1777,"51","0.839104971673735"
"1379",1778,"51","0.479488555242134"
"1380",1780,"51","0.297700382135416"
"1381",1781,"51","0.478073592851384"
"1382",1783,"51","0.47535569935091"
"1384",1785,"51","0.385715181645431"
"1386",1787,"51","0.806826410941915"
"1388",1790,"51","0.297700382135416"
"1389",1791,"51","0.198466921423611"
"1392",1795,"51","0.396933842847221"
"1395",1798,"51","0.599360694052668"
"1397",1800,"51","0.119872138810534"
"1404",1808,"51","0.396933842847221"
"1405",1809,"51","0.196006364956781"
"1407",1811,"51","0.496167303559027"
"1408",1813,"51","0.297700382135416"
"1409",1814,"51","0.478455341269328"
"1411",1816,"51","0.239744277621067"
"1412",1817,"51","0.396933842847221"
"1413",1818,"51","0.305941317688816"
"1415",1820,"51","0.198466921423611"
"1416",1821,"51","0.297700382135416"
"1417",1823,"51","0.358555194638538"
"1420",1826,"51","0.359616416431601"
"1422",1828,"51","0.396933842847221"
"1423",1829,"51","0.297700382135416"
"1424",1830,"51","0.297097312094319"
"1425",1831,"51","0.196006364956781"
"1426",1832,"51","0.308572145316345"
"1429",1835,"51","0.93833843238554"
"1431",1838,"51","0.754809564110641"
"1432",1839,"51","0.196006364956781"
"1433",1840,"51","0.536737178561108"
"1435",1842,"51","0.0980031824783904"
"1436",1844,"51","1.00900857085574"
"1439",1850,"51","0.396933842847221"
"1441",1852,"51","0.196006364956781"
"1443",1856,"51","0.496167303559027"
"1445",1858,"51","0.147004773717586"
"1446",1860,"51","0.294009547435171"
"1447",1862,"51","0.217852285098392"
"1450",1866,"51","0.416539306973144"
"1451",1868,"51","0.461850063512094"
"1452",1869,"51","1.05425064141424"
"1453",1871,"51","0.0992334607118053"
"1455",1873,"51","0.396933842847221"
"1459",1879,"51","0.237677849675455"
"1460",1880,"51","0.496167303559027"
"1461",1881,"51","1.32201174275441"
"1463",1887,"51","0.118838924837728"
"1464",1888,"51","0.154286072658172"
"1467",1894,"51","0.297700382135416"
"1468",1895,"51","0.396933842847221"
"1470",1897,"51","0.178258387256591"
"1471",1898,"51","0.396933842847221"
"1472",1899,"51","0.839104971673735"
"1473",1900,"51","0.712369410513384"
"1475",1903,"51","0.396933842847221"
"1476",1905,"51","1.091221169809"
"1477",1906,"51","0.416319206522002"
"1478",1908,"51","1.58902702435602"
"1479",1909,"51","1.15242288033298"
"1480",1910,"51","0.595400764270832"
"1482",1914,"51","0.358555194638538"
"1485",1918,"51","0.0771430363290862"
"1486",1920,"51","0.239036796425692"
"1488",1923,"51","0.237677849675455"
"1492",1928,"51","0.735911581180094"
"1493",1929,"51","1.04253294746182"
"1495",1933,"51","0.118838924837728"
"1502",1942,"51","1.87271693498925"
"1503",1944,"51","0.335681032153846"
"1505",1947,"51","0.238711063648261"
"1507",1949,"51","0.788060700558479"
"1509",1952,"51","0.217852285098392"
"1511",1956,"51","1.62689817787933"
"1513",1958,"51","0.119872138810534"
"1516",1962,"51","0.308572145316345"
"1517",1963,"51","0.396933842847221"
"1518",1964,"51","0.599360694052668"
"1519",1965,"51","0.297700382135416"
"1520",1966,"51","0.178258387256591"
"1521",1968,"51","0.4931036770511"
"1523",1972,"51","0.154286072658172"
"1524",1973,"51","0.694634224982637"
"1525",1974,"51","0.395703564613806"
"1527",1978,"51","0.435043161382473"
"1528",1979,"51","0.595400764270832"
"1529",1980,"51","0.17893786063171"
"1530",1982,"51","0.577468701529992"
"1531",1983,"51","0.198466921423611"
"1532",1984,"51","0.196006364956781"
"1533",1986,"51","0.441014321152757"
"1534",1987,"51","0.479488555242134"
"1538",1991,"51","0.359616416431601"
"1541",1994,"51","0.154286072658172"
"1544",1998,"51","0.956147185702768"
"1545",1999,"51","0.479488555242134"
"1546",2000,"51","1.0154353337392"
"1547",2001,"51","0.297097312094319"
"1548",2003,"51","0.239744277621067"
"1550",2007,"51","0.415936236932047"
"1551",2008,"51","0.476437065183234"
"1552",2010,"51","0.237677849675455"
"1554",2013,"51","0.308572145316345"
"1555",2014,"51","1.23372427830395"
"1556",2015,"51","0.196006364956781"
"1557",2017,"51","0.239744277621067"
"1558",2018,"51","0.198466921423611"
"1564",2024,"51","0.359262675833913"
"1565",2025,"51","2.17787222249297"
"1567",2028,"51","0.239744277621067"
"1568",2029,"51","0.359616416431601"
"1570",2031,"51","0.694634224982637"
"1571",2032,"51","0.496167303559027"
"1573",2034,"51","0.677955476665745"
"1575",2037,"51","0.595400764270832"
"1577",2039,"51","1.55125022501643"
"1579",2041,"51","1.13432916962534"
"1580",2042,"51","0.297097312094319"
"1582",2047,"51","0.599360694052668"
"1584",2052,"51","1.70911455604237"
"1585",2053,"51","0.394473286380391"
"1587",2055,"51","0.239744277621067"
"1590",2058,"51","0.595400764270832"
"1591",2059,"51","0.396933842847221"
"1592",2060,"51","0.0980031824783904"
"1601",2071,"51","0.496167303559027"
"1603",2075,"51","1.13609787261378"
"1604",2076,"51","0.198466921423611"
"1605",2077,"51","0.359616416431601"
"1608",2080,"51","1.0788492492948"
"1610",2083,"51","0.119872138810534"
"1612",2087,"51","0.198466921423611"
"1615",2093,"51","0.0980031824783904"
"1617",2096,"51","0.712493609293018"
"1618",2097,"51","1.23139462678479"
"3394",200,"63","0.84525608492716"
"3526",359,"63","0.84525608492716"
"3531",365,"63","0.260367893327525"
"3679",549,"63","0.84525608492716"
"3707",581,"63","2.25401622647243"
"3715",592,"63","1.20698972984177"
"3755",645,"63","0.189660138398585"
"3760",651,"63","0.563504056618107"
"3799",698,"63","2.32194092708319"
"3823",725,"63","0.563504056618107"
"4026",994,"63","2.34331103994772"
"4145",1148,"63","1.34460773660068"
"4151",1154,"63","2.45023171485537"
"4160",1164,"63","1.56220735996515"
"4208",1231,"63","0.84525608492716"
"4212",1235,"63","0.84525608492716"
"4355",1433,"63","1.12700811323621"
"4411",1500,"63","0.52073578665505"
"4422",1514,"63","0.84525608492716"
"4445",1542,"63","1.12700811323621"
"4500",1618,"63","0.52073578665505"
"4506",1626,"63","0.52073578665505"
"4509",1629,"63","2.91508853157865"
"4729",1929,"63","1.40876014154527"
"4820",2052,"63","4.3155752381111"
"4844",2080,"63","1.30183946663762"
"4855",2,"67","1.53300375241429"
"4857",4,"67","0.752309237767757"
"4859",6,"67","0.0754691356774532"
"4860",7,"67","2.80979237911223"
"4861",8,"67","1.72591973588138"
"4862",9,"67","0.258137751409544"
"4863",11,"67","2.00660533877"
"4864",12,"67","2.07305185572218"
"4865",13,"67","0.79770822778022"
"4867",16,"67","0.32741984125513"
"4868",17,"67","1.97247356294508"
"4869",18,"67","0.339218184593276"
"4870",21,"67","1.76809902632469"
"4872",23,"67","0.350248848147507"
"4873",24,"67","1.07675015588286"
"4874",25,"67","1.25412078811906"
"4875",26,"67","0.245127058416132"
"4876",27,"67","0.357875740499035"
"4877",28,"67","0.148208695525987"
"4878",29,"67","0.77059664330316"
"4879",30,"67","1.24485590901452"
"4880",31,"67","0.891442443638878"
"4881",32,"67","0.140099539259003"
"4883",34,"67","0.350248848147507"
"4885",38,"67","0.734996110787079"
"4886",41,"67","0.280145209618436"
"4887",42,"67","0.896133044292493"
"4888",43,"67","0.245564880941348"
"4889",44,"67","0.105054453606914"
"4890",45,"67","2.1764369666134"
"4891",46,"67","2.76172375640424"
"4892",47,"67","2.10890442847161"
"4893",48,"67","0.589060347060832"
"4894",49,"67","0.626397578080656"
"4896",51,"67","0.175090756011523"
"4898",53,"67","1.53241045313594"
"4899",54,"67","1.32612512341084"
"4900",56,"67","0.210149308888504"
"4901",57,"67","1.35515788126615"
"4902",58,"67","1.67237198520262"
"4903",59,"67","0.490348387406509"
"4904",62,"67","1.107745734895"
"4905",63,"67","0.38267200599055"
"4908",66,"67","0.662884551733448"
"4909",68,"67","1.31118939169403"
"4912",71,"67","0.140072604809218"
"4913",72,"67","0.263811043555324"
"4914",73,"67","0.390794629482426"
"4916",75,"67","2.61135615788072"
"4917",76,"67","0.32741984125513"
"4920",79,"67","1.31907371696828"
"4924",84,"67","0.175090756011523"
"4926",87,"67","0.442497029734446"
"4927",89,"67","1.30687766169313"
"4930",92,"67","0.247437995889601"
"4931",94,"67","0.140099539259003"
"4932",95,"67","1.72847913265908"
"4933",96,"67","0.321900887368789"
"4934",98,"67","1.52330690024107"
"4935",99,"67","0.642253117349793"
"4939",103,"67","0.513958768775072"
"4940",104,"67","1.73803168822022"
"4942",107,"67","0.315163360820741"
"4943",110,"67","2.63733266140692"
"4944",113,"67","0.280145209618436"
"4947",117,"67","1.09242901402549"
"4949",119,"67","0.0700363024046091"
"4950",120,"67","1.30375858184791"
"4951",121,"67","1.94569550054005"
"4952",124,"67","0.788912424517928"
"4953",125,"67","0.485147328763192"
"4954",126,"67","1.37285372428917"
"4955",127,"67","0.245564880941348"
"4956",128,"67","0.975520255319388"
"4957",129,"67","1.69411705218363"
"4958",130,"67","1.90420927444573"
"4959",132,"67","1.54810805438254"
"4960",133,"67","1.67928002172489"
"4961",134,"67","1.32049260889846"
"4962",135,"67","2.15119889164879"
"4963",136,"67","1.70110427052326"
"4964",137,"67","0.89590959465199"
"4965",139,"67","0.129068875704772"
"4967",141,"67","0.616431696247617"
"4968",142,"67","0.296417391051973"
"4969",143,"67","0.379831643668344"
"4970",144,"67","1.50624842553887"
"4971",145,"67","1.48032758097465"
"4972",146,"67","2.63048929356512"
"4973",147,"67","2.5125367193007"
"4975",149,"67","0.813801951144625"
"4976",150,"67","0.885928767413969"
"4977",151,"67","0.129068875704772"
"4978",152,"67","0.724019883867711"
"4979",154,"67","0.251085199231532"
"4980",156,"67","0.147086117128053"
"4981",157,"67","0.0700363024046091"
"4982",158,"67","0.454564054013648"
"4983",159,"67","1.86065520845397"
"4985",162,"67","0.787160883796327"
"4986",163,"67","0.195693470442812"
"4988",170,"67","0.175090756011523"
"4989",171,"67","0.157169726502725"
"4992",175,"67","1.56334006447649"
"4993",176,"67","0.967411099052405"
"4994",177,"67","0.245127058416132"
"4995",178,"67","0.175090756011523"
"4996",179,"67","2.0830996245196"
"4997",181,"67","0.211285997136555"
"4998",182,"67","0.195693470442812"
"4999",183,"67","0.490348387406509"
"5000",184,"67","0.497412773443725"
"5001",185,"67","0.323901463723766"
"5002",186,"67","1.04661560892869"
"5003",187,"67","0.673140354059878"
"5004",189,"67","0.258137751409544"
"5005",190,"67","0.893860939022446"
"5006",191,"67","0.393951233353267"
"5008",193,"67","0.455714189829852"
"5010",196,"67","0.625271407171882"
"5012",200,"67","0.105054453606914"
"5013",201,"67","0.913002627742745"
"5014",202,"67","0.105054453606914"
"5017",207,"67","0.163709920627565"
"5018",208,"67","0.0700363024046091"
"5019",209,"67","0.981770410322678"
"5020",210,"67","1.31796508933745"
"5021",211,"67","0.880425929456546"
"5022",212,"67","0.0350181512023045"
"5024",214,"67","1.16385251873219"
"5026",216,"67","0.584008538404573"
"5027",217,"67","0.0700363024046091"
"5028",218,"67","0.420298617777008"
"5031",223,"67","1.85047134136776"
"5032",224,"67","0.603090584430376"
"5034",226,"67","2.7471002448727"
"5035",227,"67","3.46500349647098"
"5036",229,"67","0.377900309518142"
"5037",230,"67","2.49735518236539"
"5038",231,"67","1.98723140822967"
"5039",232,"67","2.64935255554708"
"5040",233,"67","2.14177283415217"
"5042",235,"67","0.210108907213827"
"5043",236,"67","2.75496252676489"
"5046",240,"67","1.48699250576531"
"5048",242,"67","1.85804702437528"
"5049",243,"67","1.47006779405594"
"5050",244,"67","0.514482960687448"
"5051",248,"67","1.67464798769665"
"5055",252,"67","2.29793377308591"
"5056",253,"67","2.42019665245859"
"5058",256,"67","3.0106237361295"
"5059",257,"67","0.140099539259003"
"5060",258,"67","0.582153044606325"
"5061",260,"67","0.707251484923475"
"5063",262,"67","0.350248848147507"
"5064",263,"67","0.786924215966466"
"5065",264,"67","1.06709158741314"
"5067",266,"67","0.261960850361248"
"5068",267,"67","1.52236327595643"
"5070",269,"67","0.218258465155488"
"5071",271,"67","2.97385056053468"
"5072",273,"67","0.454597830530524"
"5073",274,"67","0.56039815703601"
"5074",275,"67","0.402060389620251"
"5076",278,"67","1.69533385505319"
"5077",279,"67","0.163709920627565"
"5078",280,"67","0.73071220970454"
"5079",281,"67","0.210108907213827"
"5080",282,"67","0.175090756011523"
"5081",285,"67","0.105054453606914"
"5082",286,"67","2.12383713499212"
"5083",288,"67","0.105054453606914"
"5084",289,"67","0.245564880941348"
"5085",290,"67","0.0781589258964852"
"5086",291,"67","0.86889174965874"
"5087",293,"67","0.326628187119625"
"5088",295,"67","0.140072604809218"
"5090",299,"67","0.424704437600931"
"5091",300,"67","0.158464497852417"
"5092",301,"67","1.10108294214121"
"5093",302,"67","2.89918082055185"
"5094",304,"67","0.280199078518005"
"5095",305,"67","2.04030143042394"
"5096",306,"67","0.752309237767757"
"5097",308,"67","0.210108907213827"
"5098",310,"67","1.25453927911589"
"5099",311,"67","0.389626332011698"
"5100",312,"67","0.505315768949146"
"5101",313,"67","0.315163360820741"
"5102",314,"67","0.488472266775149"
"5103",315,"67","0.571899633248652"
"5104",316,"67","0.210149308888504"
"5105",317,"67","0.0700363024046091"
"5106",318,"67","1.18540470859572"
"5108",320,"67","0.260924627257082"
"5109",321,"67","0.0700363024046091"
"5110",322,"67","2.3529709573416"
"5111",324,"67","0.245127058416132"
"5113",326,"67","0.908365029754769"
"5114",327,"67","1.87801614008971"
"5115",328,"67","0.757267490866735"
"5116",329,"67","2.14856548080479"
"5117",330,"67","1.45772127764732"
"5118",331,"67","0.744495703439003"
"5119",332,"67","1.13462834531345"
"5120",333,"67","1.39942586815498"
"5122",335,"67","2.40940695109795"
"5124",337,"67","0.105054453606914"
"5125",338,"67","1.73590167598285"
"5126",339,"67","3.77845259754644"
"5127",340,"67","1.8231770582618"
"5128",342,"67","0.303809459886568"
"5129",343,"67","0.175090756011523"
"5131",346,"67","0.752124278856061"
"5133",348,"67","0.373286733843926"
"5135",350,"67","2.12778167211153"
"5136",351,"67","0.519575512153433"
"5137",352,"67","1.71639914972062"
"5138",353,"67","0.554546098123583"
"5139",354,"67","0.646687482458711"
"5140",355,"67","1.33609015238873"
"5142",357,"67","0.420298617777008"
"5144",359,"67","0.829458205852848"
"5146",361,"67","1.98901532931226"
"5147",362,"67","0.259750888007799"
"5151",369,"67","0.245564880941348"
"5152",370,"67","0.32741984125513"
"5153",371,"67","0.56039815703601"
"5154",372,"67","0.163709920627565"
"5155",374,"67","0.15631785179297"
"5156",375,"67","1.12708565448736"
"5157",376,"67","0.315163360820741"
"5158",377,"67","0.315163360820741"
"5159",378,"67","0.105642998568278"
"5160",380,"67","2.47580978137863"
"5161",383,"67","0.131521586301455"
"5162",385,"67","3.07378354035747"
